crop_name,region,season,soil_type,weather_condition,rainfall_mm,temperature_c,humidity_percent,fertilizer_used_kg,market_demand,supply_quantity,crop_price
Millet,West,Winter,Loamy,Humid,78.96162636145499,39.49655694388633,37.33777598157184,289.8260311113063,9385.483569475313,6661.992682526581,2574.7527982902593
Soybean,West,Monsoon,Clayey,Rainy,256.8845797451974,16.696897908818137,35.887563200809645,195.26367973390754,2776.1175681051286,5422.024622952719,2782.606033792267
Soybean,West,Autumn,Loamy,Cold,218.66193094465385,11.993375166778844,53.0934080981509,278.13162561806655,7709.543062448704,7966.795240514863,3736.574559620193
Sugarcane,North,Spring,Loamy,Moderate,392.2852814340766,18.127648339301587,89.52429302979067,53.55734274323688,6874.7243001783645,1791.158182795077,2024.1556895273243
Maize,North,Summer,Clayey,Humid,346.172719457637,21.931958719110618,64.1365590639765,248.61766168400143,9284.359855350569,3477.9067713906743,2861.991885111621
Soybean,Central,Winter,Clayey,Dry,209.1904203535274,23.23016802793491,67.30689771625538,263.4006644900199,8488.424238105505,6572.301622422008,3493.625421542919
Sugarcane,South,Winter,Silty,Cold,321.2999674158686,28.56418921991271,58.26113460112094,207.74845948592395,7347.656961456773,2117.687017950681,2105.6491705815856
Rice,South,Autumn,Silty,Moderate,117.56355945282213,36.98508280394639,69.73983313824137,283.5152498404324,3831.1449462738606,1652.9138474684376,3170.8264600212683
Maize,Central,Winter,Loamy,Moderate,246.81771458712234,19.910440357214874,87.39972484468618,197.4782482203249,5460.121101434943,3707.0941774536955,1850.9864856652878
Millet,Central,Winter,Silty,Moderate,76.11666944904786,35.499536064976255,65.3218772168635,110.13422563168733,9500.46185212462,3377.9486761812614,1481.5659635636434
Soybean,West,Autumn,Loamy,Dry,171.83116128808908,12.804367627798808,33.90230758327159,103.92930736204858,1208.8236752334417,7851.544556775137,2557.671373397757
Cotton,Central,Spring,Sandy,Humid,129.05176356775962,11.256240969196442,59.57343415009191,188.95906667317882,8148.986414380351,3921.886467699881,3667.5602805481526
Wheat,East,Monsoon,Loamy,Moderate,301.61843536382383,25.121355493703838,89.56507639511707,276.6209826240527,3266.293154084914,6957.097573270651,2355.7675993173
Rice,South,Monsoon,Loamy,Humid,221.5317419250265,11.789866699918147,53.2441632356558,68.09198643876925,2665.152489644125,7159.7413942541725,1888.4376112361263
Rice,Central,Summer,Silty,Rainy,312.87466759680365,21.774694037026904,65.63287423286833,201.09762805272774,3090.021529800876,1684.0378557080694,2489.7555801918793
Millet,East,Spring,Sandy,Dry,230.35340317100597,36.903343506077036,36.39820580572902,242.45086824550614,1537.7589234716243,5864.78600936341,2479.068713774408
Sugarcane,East,Summer,Peaty,Humid,80.26955475307349,17.2444910862242,38.470829924194014,78.85051740589228,9927.81841857551,2582.053544085525,1148.9725916361767
Rice,East,Monsoon,Peaty,Humid,307.3786774063844,31.179273253747095,82.48088718923775,79.19242267800323,8828.822289026306,1210.5422619697213,3048.715356629797
Maize,East,Autumn,Peaty,Moderate,341.63024239573195,19.070961771702006,48.02067769509669,141.53199916739703,5689.503717690046,7060.286833261902,1890.671825779252
Soybean,West,Winter,Sandy,Moderate,366.2359290694774,11.347601657264068,48.327076401275576,118.47029338742921,7435.928607013828,2693.2478072251356,3614.341849758728
Soybean,East,Monsoon,Clayey,Dry,250.19718085734786,26.70071744230928,53.23277976013969,99.57853972342244,6009.3582663115685,3090.242526431076,2945.1895424233394
Cotton,West,Spring,Sandy,Humid,313.7548756498233,35.04560471610255,87.98872037427135,99.67354340283632,8304.210500057492,2929.91777389505,3835.573789354926
Millet,West,Monsoon,Silty,Cold,313.2155179089195,22.284053450278584,35.063429762212586,82.66725810620896,8602.886724013102,2002.215672150274,2129.119686603115
Wheat,East,Spring,Loamy,Moderate,104.51241592963052,28.51881479374261,79.12584615308009,202.7135032704881,3095.1138533788117,3758.7753652146803,1595.5029647093231
Sugarcane,South,Spring,Loamy,Moderate,107.47724061084976,37.000707929731774,50.49347258795919,222.03140089602175,5137.729935852211,3712.1961560182976,1839.3932253603969
Wheat,East,Spring,Silty,Rainy,74.80992703319414,33.69083538210963,80.96808155912849,225.73405671976113,6713.629607706139,3565.637192833872,2393.803779416277
Rice,East,Summer,Silty,Dry,161.9697722991055,15.81629198178458,89.50533897027255,183.08849403465155,9805.967475474476,7372.233103674344,2623.1352623266594
Millet,East,Autumn,Loamy,Humid,215.72800570937258,32.00151878095018,50.92004461270487,288.2265674163917,7144.204411865482,3048.137215218585,3071.345028398825
Cotton,South,Monsoon,Clayey,Humid,399.26424846397595,25.05679075480456,37.76138197274132,270.13319439751643,9078.715096697415,727.8418125811752,4114.673279533603
Wheat,North,Autumn,Clayey,Humid,200.84766972385933,32.379004236582546,38.6625298789757,289.40778566657,8615.008458883789,1838.2775468058223,2317.9659419349114
Maize,North,Winter,Clayey,Moderate,304.1849059775798,24.835466515666546,75.52445345695116,147.1988695317945,6238.567573107077,5911.228074301053,2340.916473343631
Soybean,West,Monsoon,Silty,Dry,292.68895919538716,13.838744923249084,38.69529314028819,269.44578998875613,9042.898240557,4931.439547358834,3440.037727022337
Rice,West,Autumn,Loamy,Humid,121.56868258770285,27.097283400677174,45.625294112078194,240.71867485172095,4396.79555042711,7638.0110280588915,2282.130695367283
Cotton,South,Autumn,Loamy,Cold,70.47750300730274,24.764019771920196,42.26390061972479,134.99322575850329,4413.551774034802,5708.263303931624,2993.8019168442684
Wheat,Central,Winter,Loamy,Rainy,241.1023630367556,25.537652009243253,51.34071384185895,76.64831462605483,8028.69078918402,1956.812550490335,1903.3036434450757
Sugarcane,North,Spring,Sandy,Rainy,295.1069573100666,36.367073609376106,34.46199450898125,220.65531247420193,2210.8929907150987,1404.8316397047734,1300.5565573275185
Maize,West,Monsoon,Sandy,Humid,399.38812656518957,36.84511140118754,81.40454894443548,84.11308103047008,3752.4269571257705,4405.698314858576,1494.1133577968278
Maize,North,Monsoon,Peaty,Moderate,175.51386829840976,23.60611320297155,81.60877870805962,123.44395175027802,6477.152057860081,5489.4705210675675,2232.253176949141
Wheat,South,Winter,Sandy,Rainy,363.72759672838384,23.671961238402652,54.77597390896139,175.09114411094683,4780.590389802537,1742.275534764023,2303.8438120741516
Soybean,South,Spring,Clayey,Rainy,183.67635955421525,25.45560876617848,66.72525414140851,219.97063378711826,9466.513388994057,5012.697577870387,2897.0997212890543
Wheat,Central,Monsoon,Clayey,Rainy,291.2940979506795,25.58767835002771,68.51709425425828,281.5569142993262,9626.55462657223,6987.715129472431,2925.9158186523914
Rice,Central,Monsoon,Clayey,Rainy,259.3885256809682,38.51161432537338,74.95548692075573,198.31001121224915,5523.231779324103,5956.766960697833,2489.7583437191447
Wheat,South,Monsoon,Clayey,Humid,68.54257765590893,29.482014021324805,61.24140525264306,217.85327491802371,5851.557013291132,5481.433106613556,1591.0984184508545
Maize,West,Spring,Peaty,Dry,77.43594943959047,18.32370984663832,60.620162726501164,127.50346253774451,7521.643826413941,6419.982908824433,2041.8902528709934
Cotton,North,Winter,Clayey,Dry,57.26743140356134,25.946103908619698,67.87822663969266,221.8231541071347,5115.384327107561,1280.6203179029822,3957.1725908789945
Wheat,East,Monsoon,Silty,Moderate,179.79192960789632,28.816707487239487,72.18290374019264,159.44753018251862,2710.886211464291,2028.7359185839582,1630.0627573865138
Soybean,Central,Autumn,Silty,Cold,311.03036706810377,29.193151630418935,50.80142262175511,264.23279572094344,7722.722517606377,785.7462276934181,4014.859453723438
Millet,East,Spring,Silty,Dry,110.46438789675295,27.55762678714548,49.82222839612891,148.11262847536858,7640.073004176985,1587.334590700676,2450.723829601602
Cotton,West,Summer,Sandy,Cold,262.04853893436353,15.332084638646121,46.18310424575455,167.06800541413924,3204.8299305260152,7348.867570021449,3754.389569082024
Sugarcane,Central,Winter,Loamy,Dry,151.08972301087726,11.007795672385225,62.93079331876491,158.14693922756447,8496.248678029067,2166.0869593798484,1737.5375088375863
Barley,East,Autumn,Peaty,Dry,328.9474183926752,20.13529157100563,51.60934137334634,252.78070857684628,6522.842767781447,5465.729122593972,2011.5115443776226
Wheat,West,Monsoon,Silty,Moderate,329.4386521510468,22.82566463680761,62.418796062457915,288.4247992529763,3126.714492838289,5686.754368515338,2278.1725138975635
Soybean,North,Summer,Silty,Rainy,321.3950802382482,11.854127187282598,54.35908594961529,131.8190752458185,6868.352297518338,5339.94094564691,3428.4388220866626
Cotton,West,Winter,Clayey,Moderate,233.69172983048188,34.44902014059538,80.20405095315965,168.7569751905192,3102.485736615047,4654.407865518975,3921.1032527371794
Soybean,Central,Spring,Silty,Dry,149.59834852794808,20.322323125308213,34.38781438472765,226.48156667330892,3387.0965867201603,4145.977605851089,3220.8234719063144
Sugarcane,South,Summer,Clayey,Rainy,333.3054153575221,37.40898238535514,64.33263561628047,273.8454055086828,8632.083761228405,3649.4063133563122,1816.1743740937416
Maize,North,Summer,Clayey,Rainy,115.13519667873453,14.632303235267955,64.53742503523186,173.42517421150518,9365.424123158371,7376.740224637136,1656.702327037599
Soybean,East,Autumn,Loamy,Rainy,151.41586071002962,11.708048708119403,53.02303863232199,77.22337705668181,3311.9439252239,571.3577065785897,2883.7658702329463
Cotton,Central,Winter,Sandy,Cold,114.38169715621757,24.469483131589655,55.26125367378859,142.16784587533039,9352.459333766672,901.172195201865,3580.8966293062317
Soybean,South,Autumn,Clayey,Dry,285.9735561356767,15.6738801047712,78.00788165297571,187.59047136002826,3149.1896185211817,4193.843491269863,3019.378668620987
Soybean,West,Autumn,Clayey,Humid,290.1826098405363,38.121978267335834,46.840422615620085,154.38115149150815,2055.406289883271,2978.8256135314477,3092.0742563320546
Soybean,South,Monsoon,Loamy,Moderate,278.3784974753636,10.309101953612169,82.28422748556977,96.63893169701751,1524.0149026413505,3561.7265982743984,3450.5690688844684
Rice,Central,Spring,Clayey,Cold,195.46051340263372,22.37859025177105,83.7805982480816,59.247373835804375,3179.0191674936996,7983.86389669206,1949.041191059237
Rice,Central,Summer,Peaty,Moderate,85.05985252050164,37.80243314035505,69.03715826413176,221.85216651997374,4467.218866095118,6313.510243971651,2112.1305520135647
Maize,South,Winter,Sandy,Humid,368.9093545802574,21.532546201893048,76.37146282248591,298.18429769428565,9347.935420983742,7080.559669911687,2503.147559537026
Wheat,West,Spring,Peaty,Rainy,227.70583740428336,12.793278418013823,66.7768517012693,279.80165847415424,3179.421997354258,3264.3092318421054,3038.880632443336
Soybean,South,Spring,Silty,Humid,192.440268218882,19.086848285853613,61.51554682479549,220.81772771520338,4289.188104558039,2296.703300046326,3210.9087877270395
Sugarcane,Central,Winter,Sandy,Moderate,256.08871263690264,24.940311815033006,88.00066525501379,260.38245212910726,7607.402872692148,6259.928512418346,2141.445933375908
Wheat,Central,Spring,Silty,Humid,117.47665253668704,15.554550620299992,46.959297853647854,113.93190461679829,3718.6667918855337,6556.820706928344,1923.5512734051758
Sugarcane,East,Monsoon,Clayey,Dry,96.39207268670603,23.996851154297858,39.24905679858673,205.6086090196116,7159.313365116225,4624.2383448064065,1288.0485086753679
Wheat,East,Spring,Loamy,Humid,191.93382751028025,35.09029587357513,47.249121788550916,65.15105384974136,4888.700373236522,7219.5613598547825,1123.6017939887777
Maize,North,Monsoon,Peaty,Dry,129.52724293496868,36.178539105898395,66.8775365027667,226.79598182811444,2768.0045739325506,7754.939425964943,1866.6278964872029
Soybean,Central,Summer,Silty,Humid,135.50160308800758,11.477822041321964,41.11100628606862,292.4680847560671,7606.530108722224,4032.655088234826,3577.9349384448137
Soybean,East,Summer,Clayey,Dry,362.3790207224853,14.827100741577205,84.52884259357884,265.19932680446476,1243.349500210157,2170.0000083554914,3636.7440322487946
Barley,South,Autumn,Peaty,Dry,235.7657120150387,18.258704073004125,54.66146403992356,183.61021869290934,3631.0134256568103,4378.348302884853,1433.3645718845428
Sugarcane,West,Monsoon,Peaty,Humid,219.21417251317288,27.845975526628052,80.99777269751061,247.18505482819415,4205.633852515408,7921.499177567276,1997.54846547654
Wheat,South,Summer,Silty,Cold,291.3178578050091,20.829842763774014,44.954192671729004,285.97470248704116,5123.964294888724,2696.9514476230997,2808.998168185582
Wheat,West,Spring,Clayey,Rainy,383.0418397868589,35.32122740338227,48.79010130496485,104.00439448480384,7118.823087785254,5131.994927996007,1634.6365512876805
Millet,East,Winter,Loamy,Rainy,89.26949756469743,31.50015604848813,33.553403830349794,248.3146282443445,5134.644947674332,5704.877480524604,2258.0269563285087
Millet,North,Winter,Silty,Rainy,341.73709848824,13.013680693405245,45.466061531134436,117.46173949221334,6348.917010575947,2104.4659575895776,2956.87050630054
Rice,South,Monsoon,Peaty,Dry,254.40671295374608,28.736725075362735,59.418829137798085,269.23685548491665,6362.011705760356,4913.443421166243,2634.0075360035917
Barley,South,Autumn,Peaty,Rainy,101.15787383414303,13.390378760409352,86.76821506339454,74.58862642253636,4359.44484906407,2858.8025447683654,1577.3555153366342
Cotton,South,Spring,Sandy,Dry,154.00226154114708,17.651070089093803,53.334178433489896,94.55460471746036,9405.741391792286,6906.572068150566,3528.5883696923893
Millet,West,Monsoon,Clayey,Cold,218.82649576265882,15.336119006026841,68.38463276900075,230.15411586795042,9602.684477887984,5860.651780295331,2421.5973689821258
Cotton,East,Winter,Sandy,Humid,291.91200060209803,15.19185847602115,55.66260704812728,93.69437596581224,6236.657956850193,6696.998206092431,3833.64366625976
Rice,South,Monsoon,Loamy,Humid,134.91245593370826,28.491865743305777,32.80751104607647,89.51357547576109,1645.2179226588873,1997.6179594396651,2378.524964994494
Rice,South,Spring,Silty,Dry,237.20758541365646,26.908147676624846,60.211957553802165,188.866719349718,5420.148078303421,759.3102926417573,3080.761356362295
Rice,North,Summer,Peaty,Dry,289.6350695955516,15.280844583631806,33.95481880223525,258.7468094272677,2659.7739411460648,6878.942636074062,2646.9917573435555
Sugarcane,North,Spring,Clayey,Cold,207.05926279662717,39.70518416255295,83.02199547585215,117.11685631865727,5348.930696856133,3400.6565031232244,1726.7091550127031
Sugarcane,East,Summer,Peaty,Rainy,352.05908639206154,22.655101971048815,75.18221771705484,260.2845456763713,2696.3483904868763,1847.9180893411149,2164.643729113322
Maize,East,Summer,Sandy,Cold,354.3106859941415,12.9120798446481,52.71908827514197,251.98834913649367,7334.69721083996,1189.215239504787,2388.434126575942
Maize,Central,Summer,Sandy,Humid,214.74192617415602,13.617070508653454,68.41311997147739,194.77635023983387,1723.8620805970827,4373.756045428185,1734.6813857169705
Rice,North,Monsoon,Silty,Humid,390.52399864311485,27.516811411797843,36.721689318799925,211.64068842181754,9579.736687563316,1625.9596445895934,3492.467378393865
Barley,Central,Winter,Clayey,Rainy,76.45478234190657,39.37208210150418,72.15329921775904,60.110296652977055,2758.3830049001745,4750.190183309426,987.3475276649406
Wheat,West,Monsoon,Clayey,Humid,51.17683241302782,27.158533048575933,79.36394453948816,141.7838895759283,6945.907024443209,5954.799068845585,2138.4930717602806
Sugarcane,Central,Winter,Silty,Dry,183.23389233137166,38.471244298499116,79.30473891229407,115.84873277958813,9252.661156565404,4512.936286371891,1080.16472091165
Barley,South,Spring,Sandy,Humid,260.38397148037825,23.323985522740806,47.056652861439346,87.50096518186811,3230.9768258565623,7277.748370163607,1771.3722828531274
Soybean,Central,Autumn,Sandy,Moderate,270.2200551073813,23.075233109560358,45.8247717166096,147.4148322892454,9408.67209133417,1666.7721825172837,2845.907480536171
Sugarcane,East,Spring,Sandy,Rainy,216.75600770284,25.000220779476468,61.283861274160714,138.7260490868582,4498.071990942453,4204.651049378743,1029.5406261535104
Sugarcane,West,Monsoon,Peaty,Rainy,93.70915963422615,30.922763744666657,88.0663297157909,232.22291953243175,9644.77735527331,1723.9284453997418,2268.6573749219197
Maize,South,Monsoon,Loamy,Rainy,109.67413262576298,21.028478993539977,85.23137865636511,199.52408511918833,9742.27472321073,7069.2644483490985,1560.7901627097403
Wheat,Central,Winter,Sandy,Moderate,348.2517943482032,35.91658098036871,51.57830890535891,278.27501720050486,2692.719145623158,7491.794572633536,2395.6133185436556
Wheat,West,Monsoon,Loamy,Cold,353.76889610874144,10.878441543044387,76.78977037098265,86.35189576395973,8479.786032379488,3499.969112321359,2819.739637265125
Millet,West,Summer,Loamy,Dry,285.86448825125206,23.19292585085327,85.27906584548745,64.9371513308815,2740.7891155019524,2793.11193386506,2579.3395929125477
Cotton,South,Monsoon,Clayey,Rainy,282.4762902976088,25.329755499397535,45.655587943056304,183.65194687278216,3037.9655829797343,2594.8707157193653,3670.9264162356862
Cotton,Central,Winter,Silty,Humid,259.1887448097326,28.210967147892884,79.81773897617639,50.25678465269627,1757.1385362105843,6947.955094930508,3393.1590424785577
Cotton,West,Winter,Peaty,Dry,121.02405999569588,18.2821573709759,46.073737614550595,246.9297357837414,2408.8325184836017,5618.314434699839,3695.900955044104
Cotton,West,Summer,Loamy,Humid,199.88774509096612,22.82439912957506,50.59692755323264,176.49322217125234,6689.970714223971,7104.447909903757,3155.5312422631614
Soybean,North,Winter,Peaty,Dry,293.5631280121826,24.5361325064217,41.92924145104525,172.0163940144734,5043.274570466077,1381.376221128373,3025.6023815851954
Soybean,West,Autumn,Clayey,Dry,238.03829520116855,30.6072993604964,60.424787944362805,140.6239946810436,8118.498134519516,4070.209458980525,2875.9484552541944
Sugarcane,North,Spring,Sandy,Humid,56.503116919284714,33.206325542074424,80.59865365567447,143.74345903719063,3987.971333439599,5571.343208488219,1061.6273368414654
Rice,Central,Monsoon,Loamy,Humid,383.74488235203444,32.134819820313616,61.683128246130735,157.78341956266397,9717.62110570953,7228.180705645963,2651.613809566822
Maize,Central,Autumn,Silty,Dry,345.6856184002502,20.247491568687558,37.40640058158586,54.00808610650755,1448.8528673743717,3365.144104347415,1451.1252190629386
Maize,Central,Monsoon,Clayey,Rainy,141.19075493840825,39.9835156897589,45.1065559336302,70.88644680405116,1566.4235896219734,2848.1755453270844,1049.8889466638952
Cotton,East,Autumn,Peaty,Humid,265.76062730820365,35.45995935361538,63.77171203688034,176.26200500280925,7312.374089363225,7347.242818893843,3503.0953695856515
Sugarcane,Central,Monsoon,Sandy,Moderate,373.1337843048657,17.800701194349067,64.9912473342336,87.53056630495102,8987.849964755736,856.4995237262186,1905.6595578315134
Millet,West,Summer,Peaty,Moderate,83.60385423977797,15.853174170184825,64.61435421269219,244.69065208674954,8159.501724707345,4096.9661739168505,2120.605807265517
Barley,South,Winter,Silty,Dry,226.06031827884522,19.420637517501714,34.620209550372955,118.62129350113145,5408.353790802224,3939.6992045493735,1904.5889448819592
Rice,North,Winter,Loamy,Cold,209.68505904620307,23.570345589989344,75.22175355808525,74.47490933733101,3426.7722517451803,1595.423104181091,2780.4948413168536
Sugarcane,East,Summer,Silty,Dry,193.5717518492363,35.52398134958841,84.5656919393404,108.80248147586245,1121.0637637424345,3462.125833860336,1082.4832364151014
Rice,Central,Autumn,Peaty,Dry,342.45601311252375,33.35086791383603,60.631136863794,139.27455753894702,5585.0630852779805,5919.498049876125,2288.99473184845
Rice,Central,Spring,Peaty,Rainy,183.22615134411006,35.53738370517628,73.12975720631178,58.8291521487209,5280.725775783489,3251.5133341569044,2416.110938210156
Rice,South,Autumn,Silty,Rainy,72.28216663435265,18.158713447309854,84.84092952219308,85.41888109658225,4098.213095232159,2822.4535970733464,2693.1988023824297
Sugarcane,South,Winter,Silty,Cold,73.04320975750588,27.803836673555086,68.55736529688096,130.9616886193799,6202.655091752365,6364.216234297596,735.6370614440617
Cotton,East,Spring,Silty,Cold,64.96061228361314,18.497471868321234,70.45954346586306,127.62011845244102,7559.332276431459,7915.3655827055145,2787.4198914794915
Maize,North,Monsoon,Sandy,Cold,193.20089765591302,13.270694821584794,73.28426480303727,250.0966741399598,7307.994126054183,6345.142804477097,1973.0886813469224
Maize,Central,Spring,Peaty,Cold,301.442197194426,30.52593230424042,45.63014708724391,260.81386882816327,3369.2755760579394,6847.5746611931145,2323.4439168723907
Cotton,East,Autumn,Clayey,Cold,121.30286167568042,14.289926535863163,64.96067248300965,98.35464978588749,6267.733197531338,7546.255623593847,3758.784329075081
Rice,West,Summer,Sandy,Dry,276.26398215104234,30.030932851194144,80.53050687266737,80.98497097821185,2338.9703072559855,6513.293495570236,2664.7205744811567
Barley,West,Monsoon,Sandy,Dry,290.48096523629647,29.438929147162273,47.76976381564504,208.54062108035458,2094.416594995191,7852.65717362531,1908.9111101129183
Wheat,East,Autumn,Sandy,Moderate,139.32074340545927,34.30745333272051,83.83022997581162,251.15588892385784,8072.702526332061,6104.631910677962,2448.096575322975
Sugarcane,Central,Monsoon,Clayey,Moderate,260.19517962122023,14.186638136906932,67.22291698593793,290.93077430603284,7243.713118859823,5461.419133754314,1953.775076715459
Wheat,East,Spring,Silty,Humid,289.7039190093966,33.50440445526432,55.39049108598337,51.69907118662857,7911.360105684658,5700.114119372186,2009.190330247323
Millet,Central,Winter,Peaty,Dry,213.314767980744,39.97829577838711,67.39097768401757,153.4195283567011,2372.160467837988,7250.613700812381,1847.9359404869626
Cotton,South,Autumn,Loamy,Cold,167.85080904803328,35.531273457577065,54.111594341344585,233.4969585235964,9231.56730433414,5622.561131463488,3346.0399870878996
Barley,East,Summer,Loamy,Humid,266.70304305101456,32.55436228982998,80.28213611089048,257.1398247185886,2198.004519001229,6209.038782107554,1837.027931164123
Sugarcane,Central,Spring,Peaty,Rainy,392.24648056481993,29.86496064084123,58.939114804055826,65.57148717077445,8830.33271377956,2120.0745027279518,1879.2463063310086
Cotton,East,Autumn,Clayey,Dry,199.39449327914232,22.65344454056288,84.07280158526021,220.15362986603182,4171.413621753381,7344.872097011075,4056.83599137219
Rice,East,Summer,Loamy,Moderate,187.10728369979236,31.915005036748067,60.58848485086959,122.2346793497425,1948.9068373072537,3854.0993163440808,2368.40924031349
Maize,Central,Autumn,Sandy,Dry,212.49341584913967,31.725341054213597,69.62210337824322,68.64923983328134,3580.920645089733,1708.004981846036,1163.1052322046362
Wheat,Central,Spring,Loamy,Dry,76.67643770576687,28.94494848061865,89.86466526041104,172.2756454386668,2633.0321279249474,6498.403935705959,1390.7555507732445
Soybean,North,Autumn,Peaty,Dry,243.6071478849865,33.888351348934854,38.81795046051247,89.5383358010365,5416.027468225428,3172.947632247306,2473.0639887840293
Soybean,East,Monsoon,Sandy,Dry,165.04408552604227,23.462916652805042,74.20374892400434,234.2518795154212,9547.708132357917,1880.8935722121594,3209.0383813172193
Barley,West,Spring,Loamy,Rainy,92.49774281594188,13.63758136397172,38.33233367495602,235.31544992486337,3950.8404542426665,2421.883693779463,1681.6267181919852
Rice,East,Autumn,Peaty,Moderate,213.1898593910807,26.77203182827712,80.33198194586377,260.51694124687737,6508.890871139024,762.1173529285268,2632.8336817029544
Millet,East,Winter,Clayey,Dry,51.1843953008921,17.95130586134028,65.7872028697207,144.39217128693804,9025.487881659672,1179.6723717003874,2367.04333633931
Wheat,Central,Autumn,Peaty,Rainy,190.62483580696562,21.532992922874506,86.28957363638756,53.327449307660906,6670.665367266088,4944.685515395939,2103.367714241001
Rice,East,Monsoon,Clayey,Humid,87.00734377425766,10.52244711823678,81.95739611669211,114.93398459361993,4259.792267827879,6996.633710708417,2215.3199155304965
Wheat,East,Summer,Sandy,Dry,58.502446189923106,21.4837176375365,34.492322248129405,166.95292488131923,9917.552144582913,3863.978100491196,1859.5621071393307
Barley,West,Summer,Peaty,Rainy,338.5662661855757,34.264033184063635,38.23815250073166,223.5028198540126,2686.722412964803,5195.43606724792,1546.9330938794421
Barley,Central,Summer,Silty,Cold,370.6870811489222,26.281671008147644,66.07025571640952,145.51014642168536,5709.304134059572,6572.998259219632,1943.3839303603763
Millet,East,Winter,Silty,Humid,122.68612692568733,10.29401580801913,61.09887839652449,184.0120990167845,8170.3494886311755,3175.76682843552,2757.4191954881276
Soybean,South,Monsoon,Silty,Moderate,238.75439234199143,24.09531460719542,40.113907836806675,181.06589686392923,1005.8398261950189,5407.355527635007,3152.9150174806477
Rice,North,Spring,Silty,Dry,147.28535499584473,18.743549429362222,37.76155369629899,91.24558733957915,7318.389269281933,3128.2431934321553,1857.4264433891763
Sugarcane,West,Summer,Silty,Dry,222.75210353526376,24.326519661915135,63.83944700649679,205.76237502000316,3398.4900703534477,5320.365160790519,2047.863899952483
Soybean,East,Monsoon,Clayey,Rainy,202.82096231295608,22.140781643436313,32.93529287849997,159.81293205134943,2527.5405042268944,2132.05790104436,3116.955250220797
Rice,South,Autumn,Peaty,Moderate,144.16786927816997,37.95937658672145,82.42411817720634,251.97967541312326,3467.750170314623,7833.79740702815,2542.5369391661798
Soybean,East,Winter,Sandy,Cold,295.1377528723542,11.235318968890475,78.42497518815722,222.65280203222497,9701.347832558056,1071.333264174075,4002.6969284740917
Sugarcane,East,Monsoon,Silty,Humid,94.27183576208898,30.507640338457968,77.12219830266537,77.86729654938866,9027.41733315717,4289.246371419182,870.2638239661703
Maize,Central,Monsoon,Silty,Moderate,68.5754737599785,35.530797889052245,30.959828822444464,172.1896025091421,2923.7901081733226,2647.2230978905773,1409.2287307472866
Maize,Central,Spring,Sandy,Dry,318.6864015630477,38.77715753951426,32.85845660476428,225.62358962354685,2053.240958066001,5006.283761120636,2049.6304271298495
Millet,Central,Monsoon,Sandy,Rainy,283.07551092723793,15.329086796328877,62.99034726904372,71.75293145183565,4277.373440630208,3712.302349331833,2682.1169293609937
Maize,South,Spring,Silty,Cold,224.48414345123928,25.939144058985818,89.66554133365067,248.1242581391579,6331.028320900661,2799.9919070744527,1919.789766476513
Maize,East,Winter,Clayey,Rainy,213.72641966538956,11.307687319516358,50.538972058281104,105.50112866109986,8804.301657230086,2375.282287122016,1786.937314073331
Cotton,North,Winter,Sandy,Humid,224.0939828219992,24.975505733652653,50.66248898432064,175.7711988684224,9694.8111253607,1868.7396064821112,4172.395090142848
Wheat,West,Autumn,Peaty,Moderate,202.9584266345355,13.763742686229458,38.056678011719,285.14032186815905,7760.380313557888,6371.5948714157175,2158.980546041285
Cotton,Central,Spring,Peaty,Rainy,187.51230354091268,35.1369002409614,70.46014822437009,192.833558705571,6391.064914314902,2166.4995282023456,3952.1486579556895
Cotton,Central,Spring,Clayey,Rainy,224.8917110101421,13.416100078160945,68.80060133964034,156.01361292598685,2280.988235179152,6301.446472819365,3148.862636921529
Millet,East,Summer,Loamy,Dry,234.98030990591616,25.39865081159486,36.07934498274955,51.698731849785666,1666.2553873597994,4137.789568657585,1327.9204183805182
Cotton,East,Summer,Clayey,Rainy,292.1658099292673,25.63288206978261,58.04473722410107,83.35340569351952,6364.24190676281,1041.7101601714867,3402.3602225467166
Maize,South,Autumn,Silty,Cold,298.9225062569079,39.14951493794816,70.02449452931846,194.6659712744969,5851.576951902344,1740.8200824030191,2391.189097824676
Sugarcane,South,Winter,Loamy,Moderate,182.1701780490506,29.649420821166643,59.61096817931562,173.45626016343454,8614.792969606919,7196.784830916489,1118.7734012822339
Millet,Central,Summer,Silty,Humid,194.73918296022106,18.635208792304056,70.46181491188534,140.95729391170784,3903.4526576959347,5021.118665038473,2138.8075577732193
Millet,East,Monsoon,Peaty,Rainy,180.79400940767806,17.223979298144155,78.9762238458894,280.80397134852933,1357.2177161482914,1882.4988404126332,2347.6038053531584
Barley,North,Winter,Sandy,Cold,237.78752076899863,13.847446169351947,71.14892598730606,133.1206343564852,4813.374421819299,5778.236864006009,1596.5034334481377
Millet,West,Monsoon,Silty,Humid,208.67373826996837,32.69544172147178,66.96685414983142,184.28768911102665,9722.640735439654,6674.4630832136745,2342.0481425805733
Barley,East,Spring,Peaty,Cold,361.35876209766775,30.722699685470158,81.2154154166696,192.1783523810325,8160.174144428707,2979.8986066885614,2120.846914281094
Millet,East,Winter,Clayey,Rainy,293.7264434207654,28.296313819243178,84.03531407218729,181.86709751598067,1303.9495627804583,4674.4640960803445,2214.7699668720625
